,,,,,,,,,,,
,,BLOCK POOL TECHNOLOGIES PRIVATE LIMITED,,,,,,PURCHASE ORDER,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,P.O. NUMBER,DATE
,,,,,,,,,,01062025-001,01/06/2025
,,VENDOR,,,,,,,CUSTOMER,,
,,NAME,,,BILLING DETAILS,,,,NAME,,
,,Paresh Tawade,,,BLOCKPOOL TECHNOLOGIES PRIVATE LIMITED,,,,Archit Nanda,,
,,COMPANY NAME,,,GST - 27AAKCB8583E1ZB,,,,COMPANY NAME,,
,,Bonkers Corner,,,"ADDRESS - VO-461 - WeWork NESCO IT Park, 10th Floor Building 4, Nesco IT Park, Western Express Highway, Goregaon (East) Mumbai, Maharashtra 400063
",,,,Block Pool Technologies Private Limited,,
,,ADDRESS,,,EMAIL ID - finance@slickapp.co                                                                        ,,,,BILLING ADDRESS,,
,,,,,PAN - AAKCB8583E									,,,,"VO-461 - WeWork NESCO IT Park, 10th Floor Building 4, Nesco IT Park, Western Express Highway, Goregaon (East) Mumbai, Maharashtra 400063	",,
,,,,,,,,,,,
,,PHONE,,,,,,,PHONE,,
,,‪+91 99756 09231‬,,,,,,,89802 26979,,
,,EMAIL ADDRESS,,,,,,,EMAIL ADDRESS,,
,,paresh.tawade@bonkerscorner.com,,,,,,,finance@slickapp.co,,
,,SHIP FROM,,,,,,,SHIP TO,,
,,,,,,,,,"Godown No. Unit No. 8, Ground Floor, Shreepal Complex, Suren Road, Near WEH Metro station, Andheri East, Mumbai- 400093",,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,Sno,Brand SKU Code,,Size,Colors,,Quantity,Unit Price,Amount,
,,1,8904413400018,,S,-,,2,999,"1,998",
,,2,8904413400025,,XS,-,,2,999,"1,998",
,,3,8904413400032,,M,-,,4,999,"3,996",
,,4,8904413400049,,L,-,,4,999,"3,996",
,,5,8904413400056,,XL,-,,2,999,"1,998",
,,6,8904413400575,,S,-,,1,999,999,
,,7,8904413400582,,M,-,,2,999,"1,998",
,,8,8904413400599,,L,-,,2,999,"1,998",
,,9,8904413400605,,XL,-,,1,999,999,
,,10,8904413406515,,XL,-,,1,799,799,
,,11,8904413406522,,L,-,,2,799,"1,598",
,,12,8904413406539,,M,-,,2,799,"1,598",
,,13,8904413406546,,S,-,,1,799,799,
,,14,8904413407888,,XL,-,,1,899,899,
,,15,8904413407895,,L,-,,2,899,"1,798",
,,16,8904413407901,,M,-,,2,899,"1,798",
,,17,8904413407918,,S,-,,1,899,899,
,,18,8904413407925,,XS,-,,1,899,899,
,,19,8904413411441,,XS,-,,1,699,699,
,,20,8904413411458,,S,-,,2,699,"1,398",
,,21,8904413411465,,M,-,,2,699,"1,398",
,,22,8904413411472,,L,-,,1,699,699,
,,23,8904413411489,,XL,-,,1,699,699,
,,24,8904413411519,,XL,-,,1,"1,499","1,499",
,,25,8904413411526,,L,-,,2,"1,499","2,998",
,,26,8904413411533,,M,-,,2,"1,499","2,998",
,,27,8904413411540,,S,-,,1,"1,499","1,499",
,,28,8904413411571,,XL,-,,2,"1,499","2,998",
,,29,8904413411588,,L,-,,4,"1,499","5,996",
,,30,8904413411595,,M,-,,4,"1,499","5,996",
,,31,8904413411601,,S,-,,2,"1,499","2,998",
