,,,,,,,,,,,
,,BLOCK POOL TECHNOLOGIES PRIVATE LIMITED,,,,,,PURCHASE ORDER,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,P.O. NUMBER,DATE
,,,,,,,,,,160525-001,16/05/2025
,,VENDOR,,,,,,,CUSTOMER,,
,,NAME,,,,BILLING DETAILS,,,NAME,,
,,Harsh Jha,,,,BLOCKPOOL TECHNOLOGIES PRIVATE LIMITED,,,Archit Nanda,,
,,COMPANY NAME,,,,GST - 27AAKCB8583E1ZB,,,COMPANY NAME,,
,,House of Koala Fashion Private Limited ,,,,"ADDRESS - VO-461 - WeWork NESCO IT Park, 10th Floor Building 4, Nesco IT Park, Western Express Highway, Goregaon (East) Mumbai, Maharashtra 400063
",,,Block Pool Technologies Private Limited,,
,,ADDRESS,,,,EMAIL ID - finance@slickapp.co                                                                        ,,,BILLING ADDRESS,,
,,"6176,Tower 6,Prestige Shantiniketan,Whitefield ,Bangalore 560048",,,,PAN - AAKCB8583E									,,,"VO-461 - WeWork NESCO IT Park, 10th Floor Building 4, Nesco IT Park, Western Express Highway, Goregaon (East) Mumbai, Maharashtra 400063	",,
,,,,,,,,,,,
,,PHONE,,,,,,,PHONE,,
,,‪+91 88600 75154‬,,,,,,,91 89802 26979,,
,,EMAIL ADDRESS,,,,,,,EMAIL ADDRESS,,
,,harsh@houseofkoala.com,,,,,,,finance@slickapp.co,,
,,SHIP FROM,,,,,,,SHIP TO,,
,,,,,,,,,"Godown No. Unit No. 8, Ground Floor, Shreepal Complex, Suren Road, Near WEH Metro station, Andheri East, Mumbai- 400093",,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,Sno,Brand SKU Code,KNOT SKU Code,,Size,Colors,Quantity,Unit Price,Amount,
,,1,HOK-TEE-GREEN-LEAV-M,W1-HOK-0-M-4155,,M,0,2,599,1198,
,,2,HOK-TEE-GREEN-LEAV-L,W1-HOK-0-L-4156,,L,0,2,599,1198,
,,3,HOK-TEE-GREEN-LEAV-XL,W1-HOK-0-XL-4157,,XL,0,1,599,599,
,,4,HOK-TEE-WHITE-SATIN-L,W1-HOK-0-L-4158,,L,0,2,799,1598,
,,5,HOK-TEE-WHITE-SATIN-M,W1-HOK-0-M-4159,,M,0,1,799,799,
,,6,HOK-TEE-WHITE-SATIN-S,W1-HOK-0-S-4160,,S,0,1,799,799,
,,7,HOK-TEE-WHITE-SATIN-XL,W1-HOK-0-XL-4161,,XL,0,2,799,1598,
,,8,HOK-TEE-YELO-CHEST-S,W1-HOK-0-S-4162,,S,0,1,599,599,
,,9,HOK-TEE-YELO-CHEST-M,W1-HOK-0-M-4163,,M,0,2,599,1198,
,,10,HOK-TEE-YELO-CHEST-L,W1-HOK-0-L-4164,,L,0,2,599,1198,
,,11,HOK-TEE-WHITE-CHEST-S,W1-HOK-0-S-4165,,S,0,2,599,1198,
,,12,HOK-TEE-WHITE-CHEST-M,W1-HOK-0-M-4166,,M,0,4,599,2396,
,,13,HOK-TEE-WHITE-CHEST-L,W1-HOK-0-L-4167,,L,0,4,599,2396,
,,14,HOK-TEE-WHITE-CHEST-XL,W1-HOK-0-XL-4168,,XL,0,1,599,599,
,,15,HOK-TEE-BLU-CUST-L,W1-HOK-0-L-4169,,L,0,4,799,3196,
